iceberg_id,sequence_end_timestamp,target_timestamp,target_time_delta_hours,initial_latitude,initial_longitude,initial_velocity_ms,initial_heading_deg,distance_travelled_prev_m,physics_dx,physics_dy,actual_dx,actual_dy,physics_epe,persistence_epe,constant_velocity_epe,sea_ice_concentration,current_speed,wind_speed,current_available,wind_available,seaice_available,physics_error_x,physics_error_y,physics_error_speed,actual_displacement_magnitude,predicted_displacement_magnitude,prediction_minus_actual
b28,2021-06-28,2021-07-06,192.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,295.4142074504486,817.4713765970978,0.0,0.0,869.2117150148925,0.0,0.0,0.5995742662344128,0.07313243586194246,12.74102133658781,1.0,1.0,1.0,295.4142074504486,817.4713765970978,0.0012575400969544162,0.0,869.2117150148925,869.2117150148925
b28,2021-07-06,2021-07-16,240.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,11.871697742131465,624.5363657811597,0.0,0.0,624.6491890576814,0.0,0.0,0.7082964561413974,0.05438805966783336,6.709338889149899,1.0,1.0,1.0,11.871697742131465,624.5363657811597,0.0007229735984463904,0.0,624.6491890576814,624.6491890576814
b28,2021-07-16,2021-08-15,720.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,383.6573826806996,-13.767799421614388,0.0,0.0,383.9043365036641,0.0,0.0,0.9728156367782503,0.044423042587928674,7.178384411564849,1.0,1.0,1.0,383.6573826806996,-13.767799421614388,0.0001481112409350556,0.0,383.9043365036641,383.9043365036641
b28,2021-08-15,2021-09-02,432.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,-84.33887246762677,535.0632996453998,0.0,0.0,541.6694379753517,0.0,0.0,0.8738975180312991,0.04740498140413119,3.5485795059740113,1.0,1.0,1.0,-84.33887246762677,535.0632996453998,0.00034829567771048846,0.0,541.6694379753517,541.6694379753517
b28,2021-09-02,2021-09-12,240.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,-427.39751257645923,812.7549883270605,0.0,0.0,918.280624214115,0.0,0.0,0.9332178707700223,0.23405926048716394,9.981213943680045,1.0,1.0,1.0,-427.39751257645923,812.7549883270605,0.0010628247965441147,0.0,918.280624214115,918.280624214115
b28,2021-09-12,2021-10-06,576.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,2169.7132005336925,2759.876112841063,0.0,0.0,3510.6369124135945,0.0,0.0,0.6947538675740361,0.07426477204548812,4.6165778753118225,1.0,1.0,1.0,2169.7132005336925,2759.876112841063,0.0016930154863105684,0.0,3510.6369124135945,3510.6369124135945
b28,2021-10-06,2021-10-19,312.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,20.668316581537294,-100.52483273943152,0.0,0.0,102.62758550996575,0.0,0.0,0.8383816026616842,0.026479094141401455,7.062524341153216,1.0,1.0,1.0,20.668316581537294,-100.52483273943152,9.137071359505498e-05,0.0,102.62758550996575,102.62758550996575
b28,2021-10-19,2021-11-10,528.0,-74.66666666666667,-108.76666666666665,0.0,207.7506354602461,0.0,-1140.145452850898,-2270.753970686306,0.0,0.0,2540.916222358424,0.0,0.0,0.3848002559971064,0.03138513777937639,6.881453346886764,1.0,1.0,1.0,-1140.145452850898,-2270.753970686306,0.0013367614806178577,0.0,2540.916222358424,2540.916222358424
b46,2021-03-31,2021-04-12,288.0,-72.45,-112.44999999999999,0.006420133397919362,205.5521276887536,9984.591460444191,-2071.0584601963983,-4138.569623132475,1283.2511575859971,-3098.0423485747306,3511.9923150607897,3353.296874272875,5070.624301844629,0.8514664135873318,0.02985827154697185,9.87107960056188,1.0,1.0,1.0,-3354.3096177823954,-1040.527274557744,0.0033873382668410394,3353.296874272875,4627.854975154899,1274.558100882024
b46,2021-04-12,2021-04-21,216.0,-72.45,-112.54999999999998,0.003234275534599613,157.49999999999767,3353.2968742728735,648.0083674551329,-1646.4365334828317,-6579.040854897117,-13078.871646023355,13525.191794009861,14640.377799208567,13135.876251904518,0.8981978811789304,0.01043001036086344,4.775231908845177,1.0,1.0,1.0,7227.049222352251,11432.435112540523,0.01739350796554766,14640.377799208567,1769.3694083143944,-12871.008390894172
b46,2021-04-21,2021-05-04,312.0,-72.35,-112.83333333333331,0.018827646346718838,206.70368402116017,14640.377799208567,-6504.901816639303,-12751.692275385552,-717.7741973747034,-12535.44098022615,5791.1666099598,12555.97389162426,10843.583464970248,0.8964049187488854,0.03491402846218904,1.9429271457545783,1.0,1.0,1.0,-5787.1276192646,-216.2512951594017,0.005155953178383013,12555.97389162426,14315.006235773873,1759.032344149613
b46,2021-05-04,2021-05-11,168.0,-72.3,-113.16666666666666,0.011178751684138406,183.27715434854775,12555.97389162426,-296.3380545054415,-4557.664858819151,1110.7672748190816,-2590.573566425126,2418.551955287682,2818.6655250081744,4420.56498200676,0.9653004538267851,0.07580640483906023,9.360142961703898,1.0,1.0,1.0,-1407.1053293245232,-1967.091292394025,0.0039989284974994745,2818.6655250081744,4567.288605711606,1748.6230807034312
b46,2021-05-11,2021-05-23,288.0,-72.3,-113.25,0.004660491939497642,156.7916666666699,2818.665525008175,948.8021213935428,-3155.3309577460846,-23572.161387619562,-1439.0036760366056,24580.95666869564,23616.043785181915,25652.591843413647,0.9226508368737996,0.058912581564512165,7.853698693663258,1.0,1.0,1.0,24520.963509013105,-1716.327281709479,0.023708484441257366,23616.043785181915,3294.8958888668562,-20321.14789631506
b46,2021-05-23,2021-05-28,120.0,-72.1,-113.01666666666665,0.022777820008856014,266.50661457947984,23616.043785181915,-6610.906347708353,-265.3306599598859,-4907.0497316122055,16483.260983543703,16835.03636494596,17198.16937118976,17775.76279302093,0.9097186184953898,0.059130350401101005,11.803273630560799,1.0,1.0,1.0,-1703.8566160961473,-16748.59164350359,0.038969991585523056,17198.16937118976,6616.228767000529,-10581.940604189233
b46,2021-05-28,2021-06-08,264.0,-72.11666666666666,-112.51666666666665,0.039810577248124444,343.4217860016404,17198.16937118976,-7131.4907455039665,24074.59504454077,16307.306639600312,-583.7740563687403,34020.76409454467,16317.752357075458,45741.231191709536,0.9281060204375535,0.010231668812297978,4.687587195618576,1.0,1.0,1.0,-23438.797385104277,24658.36910090951,0.035796258516987235,16317.752357075458,25108.649641345422,8790.897284269964
b46,2021-06-08,2021-06-17,216.0,-72.25,-112.71666666666667,0.01716935222756256,92.05021671203787,16317.752357075458,8815.421294293687,-336.5531922693931,50217.1351808561,-31980.16124427796,52109.69049316947,59535.6311714455,48499.06857730027,0.9788430423941463,0.043950892081983134,5.862096531477004,1.0,1.0,1.0,-41401.713886562415,31643.608052008567,0.06701349086055745,59535.6311714455,8821.843381465877,-50713.78778997962
b46,2021-06-17,2021-06-22,120.0,-72.55,-114.18333333333334,0.07656331169167374,122.49051804034389,59535.6311714455,18381.795144963417,-11886.120429755021,19150.985748641193,2568.0850506254937,14474.657517670264,19322.404508029125,22136.46706738287,0.9618671215139329,0.1398920004796378,5.771418066216718,1.0,1.0,1.0,-769.1906036777764,-14454.205480380515,0.03350615166127376,19322.404508029125,21889.95778027085,2567.5532722417265
b46,2021-06-22,2021-06-28,144.0,-72.71666666666667,-114.35,0.04472778821303038,82.36238411021989,19322.404508029125,15074.49329781241,1979.8418287495467,-4532.059793330263,-42991.361118379165,49059.41315005342,43229.58127001931,53662.88917045419,0.9609134180936962,0.14652063201366627,10.82796575509715,1.0,1.0,1.0,19606.553091142676,44971.20294712871,0.09463621363822033,43229.58127001931,15203.950863267668,-28025.630406751647
b46,2021-06-28,2021-07-06,192.0,-72.51666666666667,-115.46666666666667,0.08339039596840145,186.0177757594269,43229.58127001931,-4229.390720248237,-37881.289844344,-24930.487311763456,-50360.69712177594,24171.69845267941,56193.67412968519,20129.677512496222,0.9435941639821976,0.10923580257040744,10.859385183438064,1.0,1.0,1.0,20701.09659151522,12479.407277431943,0.03497062854843665,56193.67412968519,38116.66126690167,-18077.012862783522
b46,2021-07-06,2021-07-16,240.0,-72.11666666666666,-116.48333333333332,0.08129871835891955,206.337184799205,56193.67412968519,-20786.07990563985,-41813.36735645318,46743.005704206415,-61409.59708090662,70314.93171948259,77175.43129716069,77921.35943761599,0.9582811966538429,0.04919826047577029,4.757552755075468,1.0,1.0,1.0,-67529.08560984627,19596.229724453442,0.08138302282347522,77175.43129716069,46694.954840211045,-30480.47645694964
b46,2021-07-16,2021-08-15,720.0,-72.23333333333333,-118.71666666666667,0.08932341585319524,142.72277864315555,77175.43129716069,93005.37451964883,-122191.04638422186,32623.984864267055,-121178.35269051348,60389.881314938204,125493.09761580675,124716.48153630087,0.9904400759842247,0.035068410068290895,9.550250800493261,1.0,1.0,1.0,60381.389655381776,-1012.693693708381,0.023298565322121222,125493.09761580675,153559.9280607125,28066.830444905747
b46,2021-08-15,2021-09-02,432.0,-71.93333333333334,-122.25,0.04841554691967853,164.93193341680663,125493.09761580675,13079.12615998792,-48159.64838085006,46101.70458285906,-50078.42861376237,33078.27690912708,68067.73228093398,34867.62307437493,0.9575945301912725,0.03662729740215637,5.306814968003575,1.0,1.0,1.0,-33022.57842287114,1918.7802329123078,0.021269468177165046,68067.73228093398,49904.06068924647,-18163.67159168751
b46,2021-09-02,2021-09-12,240.0,-72.03333333333333,-124.19999999999999,0.04376783197076516,137.36763860852886,68067.73228093398,16928.25532678434,-18365.407912085135,31970.706127421232,-64550.42319979356,48572.94476573807,72033.90302877095,37275.42460394908,0.9272667614277452,0.029208621119696118,7.0232153803424815,1.0,1.0,1.0,-15042.450800636892,46185.01528770842,0.0562186860714561,72033.90302877095,24977.070208214605,-47056.832820556345
b46,2021-09-12,2021-10-06,576.0,-71.93333333333334,-126.26666666666665,0.08337257294996638,153.65158292123024,72033.90302877095,50661.71294157807,-102345.45115440017,132209.35993950767,-68905.8181096015,88137.550391815,149088.31820423686,102355.30014333654,0.913075654534623,0.041523121032393855,3.374176448969836,1.0,1.0,1.0,-81547.64699792961,-33439.63304479867,0.0425046057059293,149088.31820423686,114198.07586020252,-34890.24234403434
b46,2021-10-06,2021-10-19,312.0,-72.48333333333333,-130.26666666666668,0.07189830160312348,117.52794628514417,149088.31820423686,46947.64452363006,-25121.51217247996,37092.46843281994,-23032.370919986628,10074.175249306756,43661.66882559105,37362.349654516576,0.9231849107891321,0.09864043041969298,8.141909511991235,1.0,1.0,1.0,9855.17609081012,-2089.141252493333,0.008969173120821542,43661.66882559105,53246.330391391195,9584.661565800146
b46,2021-10-19,2021-11-10,528.0,-72.6,-131.51666666666668,0.038872568398852426,121.83799346998548,43661.66882559105,41423.058182904366,-26464.58155506606,4788.370715786237,-84758.32214810513,68849.5498761027,84893.47246681436,73877.85191087621,0.8934293640777469,0.04678797052861513,2.7316971677418413,1.0,1.0,1.0,36634.68746711813,58293.74059303907,0.036221354101485005,84893.47246681436,49155.30313312108,-35738.16933369328
c15,2021-03-31,2021-04-12,288.0,-65.96666666666667,143.2833333333333,0.001919309245398789,193.98151279343975,2984.9097384441957,-1656.3907062918472,-708.0527424534481,0.0,0.0,1801.379709552057,0.0,1989.9398256294648,0.8454390079714358,0.10785605658507197,3.088922649698789,1.0,1.0,1.0,-1656.3907062918472,-708.0527424534481,0.0017374418494907958,0.0,1801.379709552057,1801.379709552057
c15,2021-04-12,2021-04-21,216.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-98.6917027284724,89.09320391701034,0.0,0.0,132.957328386378,0.0,0.0,0.911282692104578,0.058535105759326835,9.462468896550895,1.0,1.0,1.0,-98.6917027284724,89.09320391701034,0.00017098421860388117,0.0,132.957328386378,132.957328386378
c15,2021-04-21,2021-05-04,312.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-427.95732421074626,35.29016481543378,0.0,0.0,429.40990565929224,0.0,0.0,0.9336375002749264,0.10376293212175369,8.815551766066047,1.0,1.0,1.0,-427.95732421074626,35.29016481543378,0.0003823093889416776,0.0,429.40990565929224,429.40990565929224
c15,2021-05-04,2021-05-11,168.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-123.3726535646131,65.70421304243705,0.0,0.0,139.77787828944892,0.0,0.0,0.9364986105356365,0.07979291765321048,9.945929566199004,1.0,1.0,1.0,-123.3726535646131,65.70421304243705,0.00023111421674842746,0.0,139.77787828944892,139.77787828944892
c15,2021-05-11,2021-05-23,288.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-736.5867346011327,150.2464126549626,0.0,0.0,751.7539505091042,0.0,0.0,0.9160512092057616,0.11017139641089682,2.0982375074976396,1.0,1.0,1.0,-736.5867346011327,150.2464126549626,0.0007250713257225157,0.0,751.7539505091042,751.7539505091042
c15,2021-05-23,2021-05-28,120.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-31.875495624804802,112.40154357872449,0.0,0.0,116.83387445517181,0.0,0.0,0.9081545448862016,0.044707272707726765,3.040678966719657,1.0,1.0,1.0,-31.875495624804802,112.40154357872449,0.00027044878346104583,0.0,116.83387445517181,116.83387445517181
c15,2021-05-28,2021-06-08,264.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-359.5789359358958,-18.269585419190612,0.0,0.0,360.0427598496881,0.0,0.0,0.8972441777586937,0.04872650628420035,3.5231677610799537,1.0,1.0,1.0,-359.5789359358958,-18.269585419190612,0.0003788328702122139,0.0,360.0427598496881,360.0427598496881
c15,2021-06-08,2021-06-17,216.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-357.4669835087253,11.78018817210058,0.0,0.0,357.6610366425135,0.0,0.0,0.9176152828149498,0.07302537915590428,4.908877896741449,1.0,1.0,1.0,-357.4669835087253,11.78018817210058,0.0004599550368345081,0.0,357.6610366425135,357.6610366425135
c15,2021-06-17,2021-06-22,120.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-31.27642162326063,20.25393968655659,0.0,0.0,37.26173133903787,0.0,0.0,0.9337900928221643,0.054446252529263515,10.502516106696307,1.0,1.0,1.0,-31.27642162326063,20.25393968655659,8.625400772925433e-05,0.0,37.26173133903787,37.26173133903787
c15,2021-06-22,2021-06-28,144.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-296.08643375533467,121.32105838239791,0.0,0.0,319.97808590742176,0.0,0.0,0.8810312196146697,0.053507572676246756,4.3027757994875895,1.0,1.0,1.0,-296.08643375533467,121.32105838239791,0.0006172416780621562,0.0,319.97808590742176,319.97808590742176
c15,2021-06-28,2021-07-06,192.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-465.6251423585356,-98.12689038285006,0.0,0.0,475.85256100247517,0.0,0.0,0.9165852831210941,0.13550355664789074,10.988310887824028,1.0,1.0,1.0,-465.6251423585356,-98.12689038285006,0.0006884440986725625,0.0,475.85256100247517,475.85256100247517
c15,2021-07-06,2021-07-16,240.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-410.2165692594603,218.07468483167165,0.0,0.0,464.5795969039477,0.0,0.0,0.9023560280911624,0.08058042415385451,3.7280300375510866,1.0,1.0,1.0,-410.2165692594603,218.07468483167165,0.0005377078667869765,0.0,464.5795969039477,464.5795969039477
c15,2021-07-16,2021-08-15,720.0,-65.96666666666667,143.2833333333333,0.0,207.7506354602461,0.0,-1031.910198905654,395.43283011018724,2469.3919224571437,1843.9824088881724,3789.1176317498384,3081.9097311546316,3081.9097311546316,0.9144489874597639,0.08295871745722959,7.303978446025147,1.0,1.0,1.0,-3501.3021213627976,-1448.549578777985,0.001461850938175092,3081.9097311546316,1105.0817986621887,-1976.8279324924429
c15,2021-08-15,2021-09-02,432.0,-65.96666666666667,143.21666666666667,0.0011890083839331128,53.2499999999942,3081.909731154632,-450.46632581009715,49.684170207899406,0.0,0.0,453.1980002803367,0.0,1849.145838692777,0.8831293671391904,0.1461655009314263,16.629332304654493,1.0,1.0,1.0,-450.46632581009715,49.684170207899406,0.00029140817919260335,0.0,453.1980002803367,453.1980002803367
c15,2021-09-02,2021-09-12,240.0,-65.96666666666667,143.21666666666667,0.0,207.7506354602461,0.0,-166.9877563960754,-109.73785842240643,0.0,0.0,199.8181882545509,0.0,0.0,0.9384823136497289,0.06854106644151504,13.849435453522535,1.0,1.0,1.0,-166.9877563960754,-109.73785842240643,0.00023127105122054502,0.0,199.8181882545509,199.8181882545509
c15,2021-09-12,2021-10-06,576.0,-65.96666666666667,143.21666666666667,0.0,207.7506354602461,0.0,-192.32579084313028,-326.44797113168977,0.0,0.0,378.8898094161837,0.0,0.0,0.8790475165005773,0.013483518182196064,4.292013073052332,1.0,1.0,1.0,-192.32579084313028,-326.44797113168977,0.00018272078000394662,0.0,378.8898094161837,378.8898094161837
c15,2021-10-06,2021-10-19,312.0,-65.96666666666667,143.21666666666667,0.0,207.7506354602461,0.0,-800.3221053142792,-348.91238118356165,-514.9325149226934,1974.5467239310965,2340.9206375791737,2040.5857639196731,2040.5857639196731,0.8533738204278052,0.07486433590958298,2.2906153080467355,1.0,1.0,1.0,-285.3895903915858,-2323.459105114658,0.0020841529892976973,2040.5857639196731,873.0723463710572,-1167.513417548616
c15,2021-10-19,2021-11-10,528.0,-65.98333333333333,143.2,0.0018167608297005623,345.38365317050943,2040.585763919673,-1485.2301859153913,2547.6713635751735,-1336.9103057580069,-3357.8029189794324,5907.336564710337,3614.162366074436,6715.495586935691,0.7226783037185669,0.02516620759775212,3.568162234059109,1.0,1.0,1.0,-148.31988015738443,5905.474282554605,0.0031078159536565325,3614.162366074436,2948.9893322857665,-665.1730337886693
c15,2026-04-22,2026-04-30,192.0,-65.86666666666666,143.13333333333333,0.0,207.7506354602461,0.0,-6.058420768997737,209.2090862986674,0.0,0.0,209.29678987537645,0.0,0.0,0.8119449438527226,0.03225158189964361,5.020410303641087,1.0,1.0,1.0,-6.058420768997737,209.2090862986674,0.00030280206868544044,0.0,209.29678987537645,209.29678987537645
c15,2026-04-30,2026-05-07,168.0,-65.86666666666666,143.13333333333333,0.0,207.7506354602461,0.0,233.4738210678074,-22.348585629582743,0.0,0.0,234.54100793602242,0.0,0.0,0.8911023277323693,0.053158302803492145,5.369658716489681,1.0,1.0,1.0,233.4738210678074,-22.348585629582743,0.0003877992856085027,0.0,234.54100793602242,234.54100793602242
c15,2026-05-07,2026-05-14,168.0,-65.86666666666666,143.13333333333333,0.0,207.7506354602461,0.0,23.282971027554392,15.662166904656655,0.0,0.0,28.060652380499985,0.0,0.0,0.9090319520328194,0.021981802531325825,5.227286798354964,1.0,1.0,1.0,23.282971027554392,15.662166904656655,4.639658131696426e-05,0.0,28.060652380499985,28.060652380499985
c15,2026-05-14,2026-05-21,168.0,-65.86666666666666,143.13333333333333,0.0,207.7506354602461,0.0,-165.59856112200274,-114.10876547860349,0.0,0.0,201.1061754514978,0.0,0.0,0.8720282593276352,0.053116236084054684,9.036470746596144,1.0,1.0,1.0,-165.59856112200274,-114.10876547860349,0.00033251682448991036,0.0,201.1061754514978,201.1061754514978
c15,2026-05-21,2026-05-28,168.0,-65.86666666666666,143.13333333333333,0.0,207.7506354602461,0.0,124.88402551521338,10.43695212780586,3402.742716432549,-4537.523342071101,5606.094936337782,5671.664312534272,5671.664312534272,0.8714941854123026,0.022217810243538888,3.3031204056262373,1.0,1.0,1.0,-3277.8586909173355,4547.960294198907,0.009269336865637868,5671.664312534272,125.31939115157948,-5546.3449213826925
c15,2026-05-28,2026-06-04,168.0,-65.81666666666666,143.13333333333333,0.009377751839507724,143.1333333333341,5671.664312534271,1891.0544217319307,-3254.3758171586123,1860.4920128858648,1396.4738204148598,4650.950054790072,2326.2780704628094,6131.138520452924,0.8592486334964633,0.08536895030994601,7.39843046400507,1.0,1.0,1.0,30.562408846065864,-4650.849637573472,0.007690062921279881,2326.2780704628094,3763.9140246900797,1437.6359542272703
c15,2026-06-04,2026-06-13,216.0,-65.81666666666666,143.08333333333334,0.0038463592434900967,53.10833333333639,2326.2780704628094,834.3501641680441,896.1598036972438,-1135.635179647943,1511.608069554437,2063.8844015100312,1890.668193310531,3539.098328488428,0.8786278869956732,0.12198244790285845,5.748001610005423,1.0,1.0,1.0,1969.985343815987,-615.4482658571932,0.0026541723270447934,1890.668193310531,1224.4356210964809,-666.2325722140502
c15,2026-06-13,2026-06-21,192.0,-65.83333333333333,143.08333333333334,0.002431414857652428,323.08333333332683,1890.668193310532,-992.0454103076924,1164.5223458568498,0.0,0.0,1529.7929239320263,0.0,1680.5939496093583,0.8913312165532261,0.056550723892279935,6.471519327522629,1.0,1.0,1.0,-992.0454103076924,1164.5223458568498,0.0022132420774479545,0.0,1529.7929239320263,1529.7929239320263
c15,2026-06-21,2026-06-28,168.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,-68.39822440539909,177.08129060885423,0.0,0.0,189.83176916814745,0.0,0.0,0.9022034355439246,0.03895386180181179,10.339529088993507,1.0,1.0,1.0,-68.39822440539909,177.08129060885423,0.0003138752797092385,0.0,189.83176916814745,189.83176916814745
c15,2026-06-28,2026-07-05,168.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,-966.7148356557799,139.10797286284568,0.0,0.0,976.6722078522516,0.0,0.0,0.0,0.07046538127370594,5.581440051588045,0.0,1.0,0.0,-966.7148356557799,139.10797286284568,0.0016148680685387758,0.0,976.6722078522516,976.6722078522516
c15,2026-07-05,2026-07-12,168.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,-78.0354635384466,-581.4878275988127,0.0,0.0,586.7006282724152,0.0,0.0,0.0,0.10232845684679961,3.3528489483002737,0.0,1.0,0.0,-78.0354635384466,-581.4878275988127,0.0009700737901329617,0.0,586.7006282724152,586.7006282724152
c15,2026-07-12,2026-07-19,168.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,1354.9937336335176,-1032.4733176931734,0.0,0.0,1703.5284470575914,0.0,0.0,0.0,0.10232845684679961,9.735243643653666,0.0,1.0,0.0,1354.9937336335176,-1032.4733176931734,0.0028166806333624196,0.0,1703.5284470575914,1703.5284470575914
c15,2026-07-19,2026-07-22,72.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,-768.7398312240526,-80.44768099363394,0.0,0.0,772.9377448977624,0.0,0.0,0.0,0.10232845684679961,10.306678659944689,0.0,1.0,0.0,-768.7398312240526,-80.44768099363394,0.0029820129046981576,0.0,772.9377448977624,772.9377448977624
c15,2026-07-22,2026-07-30,192.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,-639.9287922958656,1159.7135926301426,0.0,0.0,1324.5544443851138,0.0,0.0,0.0,0.10232845684679961,6.623313350264395,0.0,1.0,0.0,-639.9287922958656,1159.7135926301426,0.001916311406807167,0.0,1324.5544443851138,1324.5544443851138
c15,2026-07-30,2026-08-09,240.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,1358.3370426143397,-705.169280768404,0.0,0.0,1530.4715730380942,0.0,0.0,0.0,0.10232845684679961,6.122386494491932,0.0,1.0,0.0,1358.3370426143397,-705.169280768404,0.0017713791354607572,0.0,1530.4715730380942,1530.4715730380942
c15,2026-08-09,2026-08-16,168.0,-65.83333333333333,143.08333333333334,0.0,207.7506354602461,0.0,2122.369159127462,-931.5446746440637,0.0,0.0,2317.8063612979245,0.0,0.0,0.0,0.10232845684679961,13.245689958990637,0.0,1.0,0.0,2122.369159127462,-931.5446746440637,0.003832351787860325,0.0,2317.8063612979245,2317.8063612979245
c18c,2026-04-30,2026-05-07,168.0,-68.48333333333333,39.05,0.0029853867933254292,309.074999999999,2063.4993515465358,-1085.7183567953548,691.0442122155627,-1714.1872640934307,-1022.1355209131725,1824.8172416555808,1995.7953300608165,2182.7329073237665,0.9126560250297189,0.07644993217454123,10.0228209185346,1.0,1.0,1.0,628.4689072980759,1713.1797331287353,0.003017224275224175,1995.7953300608165,1286.983470569468,-708.8118594913485
c18c,2026-05-07,2026-05-14,168.0,-68.5,39.03333333333333,0.0032999261409735713,239.1932230152771,1995.795330060817,-1665.2563475327163,-654.772447523912,1067.4910612979438,-865.9807416042313,2740.897178655012,1374.5762295269133,2786.0578998027268,0.8234275330323726,0.07647916546813703,4.365476806493727,1.0,1.0,1.0,-2732.74740883066,211.20829408031932,0.004531906710739107,1374.5762295269133,1789.3590084257705,414.78277889885726
c18c,2026-05-14,2026-05-21,168.0,-68.5,39.06666666666667,0.002272778157286562,129.0500000000008,1374.5762295269124,102.59869212182971,-590.2747223477066,112.46438993350603,2321.3722998758312,2911.6637364257067,2324.095005294302,3327.355609797312,0.9583574929274619,0.32319087095861476,6.05725579857286,1.0,1.0,1.0,-9.865697811676313,-2911.647022223538,0.0048142588234552025,2324.095005294302,599.124978170475,-1724.970027123827
c18c,2026-05-21,2026-05-28,168.0,-68.48333333333333,39.03333333333333,0.0038427496780659744,2.7736612996567658,2324.095005294301,-1029.251682254818,1929.9955656786249,0.0,0.0,2187.290997778651,0.0,2324.0950052943012,0.8968245482537895,0.24821887784611654,3.715487595411051,1.0,1.0,1.0,-1029.251682254818,1929.9955656786249,0.0036165525756922143,0.0,2187.290997778651,2187.290997778651
c18c,2026-05-28,2026-06-04,168.0,-68.48333333333333,39.03333333333333,0.0,207.7506354602461,0.0,-95.54976673647066,-277.0846224354285,-5028.660474613309,-750.186757851392,4955.744836722757,5084.309819493078,5084.309819493078,0.9645374910905957,0.18296858154612977,8.464821567031038,1.0,1.0,1.0,4933.110707876838,473.1021354159635,0.00819402254749133,5084.309819493078,293.09664944106396,-4791.213170052014
c18c,2026-06-04,2026-06-13,216.0,-68.51666666666667,38.95,0.008406596923765011,261.5150638998508,5084.309819493077,-4736.535417581198,-987.0759626913967,0.0,0.0,4838.293781709027,0.0,6536.969767919672,0.9310434269718826,0.1422005354697761,3.672572764909143,1.0,1.0,1.0,-4736.535417581198,-987.0759626913967,0.006222085624625806,0.0,4838.293781709027,4838.293781709027
c18c,2026-06-13,2026-06-21,192.0,-68.51666666666667,38.95,0.0,207.7506354602461,0.0,-240.45707422903055,-36.96637968345782,0.0,0.0,243.281971739969,0.0,0.0,0.9494308289140463,0.08243613765864077,3.178148470760169,1.0,1.0,1.0,-240.45707422903055,-36.96637968345782,0.0003519704452256496,0.0,243.281971739969,243.281971739969
c18c,2026-06-21,2026-06-28,168.0,-68.51666666666667,38.95,0.0,207.7506354602461,0.0,-19.895479013118976,-55.91012458265563,-8333.264760309597,-500.7125781592913,8325.260237969243,8348.294116245826,8348.294116245826,0.9761726728174835,0.10536623118109652,16.935689562439904,1.0,1.0,1.0,8313.369281296478,444.8024535766357,0.013765311240028512,8348.294116245826,59.34452052219759,-8288.949595723629
c18c,2026-06-28,2026-07-05,168.0,-68.56666666666666,38.8,0.013803396356226565,266.56145968325,8348.294116245826,-1936.238829131234,1352.091336094618,13361.925234922906,1250.8993360106833,15298.498735222305,13420.350037629478,21765.78538043364,0.0,0.10154916506835314,22.655422904321178,0.0,1.0,0.0,-15298.16406405414,101.19200008393477,0.025295136797655927,13420.350037629478,2361.6036467996955,-11058.746390829783
c18c,2026-07-05,2026-07-12,168.0,-68.48333333333333,39.03333333333333,0.022189732205075193,84.65174607949314,13420.350037629478,7964.03790557473,100.4119512289426,0.0,0.0,7964.670885942541,0.0,13420.350037629476,0.0,0.10232845684679961,6.597449514349843,0.0,1.0,0.0,7964.03790557473,100.4119512289426,0.013169098687074306,0.0,7964.670885942541,7964.670885942541
c18c,2026-07-12,2026-07-19,168.0,-68.48333333333333,39.03333333333333,0.0,207.7506354602461,0.0,-188.26396012565291,130.0537657575671,-112.46438993350603,-2321.3722998758312,2452.5976698407253,2324.095005294302,2324.095005294302,0.0,0.10232845684679961,1.3076335623380375,0.0,1.0,0.0,-75.79957019214689,2451.426065633398,0.0040552210149482895,2324.095005294302,228.81717739260216,-2095.2778279017
